Solution time (hh:mm:ss),Electrode width (um),Electrode separation (um),Shield separation (um),Electrode capacitance (fF),Shield capacitance (fF),Mutual capacitance (fF),Charges within box 0 (fC),Charges within box 1 (fC),Charges within box 2 (fC),Charges within box 3 (fC),Charges within box 4 (fC),Charges within box 5 (fC),Charges within box 6 (fC),Charges within box 7 (fC),Charges within box 8 (fC),Charges within box 9 (fC),Charges within box 10 (fC),Charges within box 11 (fC),Charges within box 12 (fC),Charges within box 13 (fC),Charges within box 14 (fC),Charges within box 15 (fC),Charges within box 16 (fC),Charges within box 17 (fC),Charges within box 18 (fC),Charges within box 19 (fC),Charges within box 20 (fC),Charges within box 21 (fC),Charges within box 22 (fC),Charges within box 23 (fC),Charges within box 24 (fC),Charges within box 25 (fC),Charges within box 26 (fC),Charges within box 27 (fC),Charges within box 28 (fC),Charges within box 29 (fC),Charges within box 30 (fC),Charges within box 31 (fC),Charges within box 32 (fC),Charges within box 33 (fC),Charges within box 34 (fC),Charges within box 35 (fC),Charges within box 36 (fC),Charges within box 37 (fC),Charges within box 38 (fC),Charges within box 39 (fC),Charges within box 40 (fC),Charges within box 41 (fC),Charges within box 42 (fC),Charges within box 43 (fC),Charges within box 44 (fC),Charges within box 45 (fC),Charges within box 46 (fC),Charges within box 47 (fC),Charges within box 48 (fC),Charges within box 49 (fC),Charges within box 50 (fC),Charges within box 51 (fC),Charges within box 52 (fC),Charges within box 53 (fC),Charges within box 54 (fC),Charges within box 55 (fC),Charges within box 56 (fC),Charges within box 57 (fC),Charges within box 58 (fC),Charges within box 59 (fC),Charges within box 60 (fC),Charges within box 61 (fC),Charges within box 62 (fC),Charges within box 63 (fC),Charges within box 64 (fC),Charges within box 65 (fC),Charges within box 66 (fC),Charges within box 67 (fC),Charges within box 68 (fC),Charges within box 69 (fC),Charges within box 70 (fC),Charges within box 71 (fC),Charges within box 72 (fC),Charges within box 73 (fC),Charges within box 74 (fC),Charges within box 75 (fC),Charges within box 76 (fC),Charges within box 77 (fC),Charges within box 78 (fC),Charges within box 79 (fC),Charges within box 80 (fC),Charges within box 81 (fC),Charges within box 82 (fC),Charges within box 83 (fC),Charges within box 84 (fC),Charges within box 85 (fC),Charges within box 86 (fC),Charges within box 87 (fC),Charges within box 88 (fC),Charges within box 89 (fC),Charges within box 90 (fC),Charges within box 91 (fC),Charges within box 92 (fC),Charges within box 93 (fC),Charges within box 94 (fC),Charges within box 95 (fC),Charges within box 96 (fC),Charges within box 97 (fC),Charges within box 98 (fC),Charges within box 99 (fC),Charges within box 100 (fC),Charges within box 101 (fC),Charges within box 102 (fC),Charges within box 103 (fC),Charges within box 104 (fC),Charges within box 105 (fC),Charges within box 106 (fC),Charges within box 107 (fC),Charges within box 108 (fC),Charges within box 109 (fC),Charges within box 110 (fC),Charges within box 111 (fC),Charges within box 112 (fC),Charges within box 113 (fC),Charges within box 114 (fC),Charges within box 115 (fC),Charges within box 116 (fC),Charges within box 117 (fC),Charges within box 118 (fC),Charges within box 119 (fC)
00:02:22,50,31,31,1.60123162702185,18.4536960595019,1.31887487123667,0.0239828279372244,0.0235005210936437,0.0224975925748387,0.0209297409753685,0.01880310987114,0.0162247141520658,0.0134029700622719,0.0105880675483175,0.00799783699625255,0.00577775787724335,0.00399663569343593,0.00265639185839421,0.00170723539999826,0.0010700249740072,0.000660661917009981,0.0230260314922793,0.0220396307833135,0.0204984129854636,0.0184092843004405,0.0158785499626017,0.0131118063433911,0.0103546887736526,0.00782000106184162,0.00564896868891382,0.00390784516441957,0.00259786228913849,0.00167009361157318,0.00104714348949992,0.000646845001489361,0.0210885970956502,0.0196047784736157,0.0175968642376644,0.0151689727215044,0.012519620196374,0.00988394933829546,0.00746401191331324,0.00539280851847169,0.00373211466900127,0.00248245840247546,0.00159706230187886,0.00100226208723054,0.000619894870993316,0.0182149620717175,0.0163405239942031,0.0140808127591517,0.0116207469641931,0.00917705766921308,0.00693469160291464,0.00501500722599089,0.0034745935611653,0.00231414903094128,0.00149093706402925,0.000937205551073968,0.000580847182530181,0.0146555202897368,0.0126328499355243,0.0104359703457411,0.008254363610528,0.00624981932020734,0.00452972623158562,0.00314563144683214,0.00210006032131058,0.00135637356970061,0.000854914815595349,0.000531496824860918,0.0109040487873602,0.0090297290424078,0.00716541040340596,0.00544548246484669,0.0039619478039556,0.00276188860163522,0.00185087244875623,0.00120002860018111,0.000759426936793511,0.000474271892043434,0.00750660062145399,0.00598609578984037,0.0045739490365351,0.00334628455160634,0.00234548050097033,0.00158035498411294,0.00103026141238646,0.000655729963885549,0.00041212086758909,0.00480286272152239,0.00369473487559091,0.00272205389815847,0.00192153247337678,0.00130406155391294,0.000856459399607214,0.000549369625226609,0.000348261089044322,0.00286410438190792,0.00212755116135812,0.00151501443813019,0.00103766462630886,0.000688115957542672,0.000445942991424364,0.000285936285566683,0.00159524156513102,0.00114782355448464,0.000795158651166571,0.000533798430484236,0.000350519369808541,0.000228080763451171,0.000835934517125432,0.00058705700421717,0.000400051801962729,0.000267024808224647,0.00017699944412247,0.000418838516845423,0.000290511941727748,0.000197766092158033,0.00013411942626612,0.000205632068196388,0.000143282394082982,9.99245528951453e-05,0.00010265383939421,7.41071800170958e-05,5.587943735939e-05
00:02:33,50,31.5,31.5,1.58243743872764,18.2873225760613,1.32838386212096,0.0234216155950065,0.0229475595220779,0.0219652560131929,0.0204366902661564,0.0183719770481019,0.0158751798222458,0.0131441743821814,0.010416113004451,0.00789923225244392,0.00573453187811217,0.0039903075931061,0.00267061627459005,0.00172966892365727,0.00109300467470654,0.000680519317025712,0.0224812812368758,0.0215154978046091,0.0200132962062022,0.0179855644351111,0.0155355375211928,0.0128582902271416,0.0101866162900774,0.00772385358535996,0.00560704747184762,0.00390196025434753,0.00261200843986936,0.00169221349084608,0.00106975649044912,0.000666415869161676,0.0205847130540869,0.0191391256880806,0.0171909734344422,0.0148412509107425,0.0122781892254223,0.00972449426267518,0.00737330249161753,0.00535370081718299,0.00372722875358057,0.00249651790844953,0.00161859616480108,0.00102415032669274,0.000638739817039995,0.0177854955798486,0.0159671767192623,0.0137802995625636,0.0114001671335119,0.00903206661473375,0.00685285742763537,0.00498049311427657,0.00347136904351804,0.00232817800862977,0.00151165600986356,0.000958071863420934,0.000598714463824857,0.0143318546276231,0.0123730567606859,0.0102458669074619,0.00813001859084485,0.00618046331968791,0.00450159085381708,0.00314478325969957,0.00211415695980043,0.00137611622166847,0.000874512278016071,0.00054818717092292,0.0106959977546756,0.00887786167307704,0.00706668611236724,0.00539142257531057,0.003941652123559,0.00276397973057933,0.00186514511338249,0.00121866945252794,0.000777575154888163,0.000489624740794221,0.0073961708890481,0.00591509891109986,0.00453651839340015,0.00333450752362754,0.00235079672885803,0.00159481969476037,0.00104770706353767,0.000672294588252957,0.000426008746568798,0.00475853709713198,0.00367346407706626,0.00271862106553566,0.00192997532796882,0.00131864248624956,0.000872623137035038,0.000564267686418311,0.000360613265055117,0.00285699230823125,0.00213144585879453,0.00152611382573178,0.00105214906656875,0.000702912383287795,0.000459138556067059,0.000296731467096742,0.00160474214351662,0.00116072994638615,0.000809195334806975,0.000547116658980543,0.00036200899237065,0.000237347418834722,0.000849535481646777,0.000600182202129703,0.000411772952979324,0.000276836613274312,0.000184808747772758,0.000430583468718337,0.000300540933749236,0.000205961053910622,0.000140578815188409,0.00021394735628077,0.000149972204569534,0.000105172132422557,0.000107998019340478,7.83039490710467e-05,5.92010630687863e-05
00:02:25,50,32,32,1.56417387519975,18.1258971065139,1.33774070009654,0.0228769062479267,0.0224112091183758,0.0214494388984849,0.0199592887682585,0.0179543804927153,0.0155359213271894,0.0128919504603808,0.0102474356037259,0.00780145383091453,0.00569064973805417,0.00398265789919723,0.00268345158296791,0.00175101516706749,0.00111530702191634,0.000700055541231377,0.0219532936013601,0.0210079177022787,0.0195438533325752,0.0175754030481424,0.015202795316005,0.0126113076757849,0.0100218040195932,0.00762859236391989,0.00556449606298755,0.00389480114830715,0.00262481284269952,0.00171327972276044,0.00109170688324803,0.000685602223220316,0.0200972774545973,0.0186889181451717,0.0167984044006986,0.0145235735391306,0.0120431511659411,0.00956821184924676,0.00728343285486832,0.00531402382280473,0.00372113186463339,0.00250930832995099,0.00163913178595548,0.00104543004882149,0.000657327810801282,0.0173705959975073,0.0156062701916237,0.0134891299299305,0.0111855058805779,0.00888999243825836,0.00677180078175475,0.00494545114549861,0.00346703236442163,0.0023410365749296,0.00153146940609799,0.000978394629639129,0.00061640353926661,0.0140188057102064,0.0121211931934504,0.0100607497820994,0.00800812484184231,0.00611169427647203,0.00447295161362575,0.00314293101330537,0.0021272226432809,0.00139505612170569,0.000893645743700945,0.000564745645335055,0.0104938141478664,0.0087296406782904,0.00696967107846985,0.00533771941171433,0.00392082583061135,0.00276518434999855,0.0018785162680976,0.00123663398146313,0.000795336027899543,0.000504867787716772,0.00728795296728477,0.00584507164462451,0.0044991344948093,0.00332221024674227,0.00235534085152217,0.0016085447634333,0.00106460506747107,0.000688555124429657,0.000439811237240824,0.00471451343816528,0.00365199102026963,0.00271465809046912,0.00193776948657234,0.00133263565934293,0.000888370945977092,0.000578949183372508,0.000372904914050971,0.00284946790716388,0.0021348165534406,0.00153667328867381,0.00106618354380742,0.000717411639100662,0.000472198522388662,0.000307503427673198,0.00161374863085508,0.00117320790560866,0.000822911440119785,0.000560248299306121,0.000373436201554836,0.000246634109437782,0.000862815771176439,0.000613103354368772,0.00042340122311033,0.000286645148696735,0.000192674543288658,0.000442226484557438,0.000310550537158727,0.000214200102901268,0.000147118766652587,0.000222300898158768,0.000156736071779662,0.000110511558716199,0.000113432700901482,8.25948770901726e-05,6.26048121435514e-05
00:02:13,50,32.5,32.5,1.5464201213667,17.9692212596347,1.34694716377723,0.0223480697359583,0.021890810110024,0.0209494668823038,0.0194968395522095,0.0175497471233147,0.0152065386790016,0.0126460759836313,0.0100819377548523,0.00770455799963933,0.00564620247365786,0.0039737424030099,0.00269494428540662,0.00177128648314708,0.00113690563458603,0.000719129654061644,0.0214413154391481,0.020516239756343,0.0190894325371338,0.0171781954137098,0.0148798835168962,0.0123706944820574,0.00986017259358025,0.00753419061925134,0.00552141767097016,0.00388640758925249,0.00263631233289705,0.00173329859129267,0.00111298050699104,0.000704360507400291,0.01962550481119,0.0182535221183191,0.0164185063922422,0.0142155230297844,0.0118142645422401,0.00941502469418578,0.00719442579374867,0.00527384097985544,0.00371387604893817,0.00252086277476383,0.00165868183360463,0.00106609411104285,0.000675611696142512,0.0169695091699822,0.0152571986490912,0.0132068942531878,0.0109765191862567,0.00875075933107508,0.00669153337292818,0.00490992967462077,0.00346163398642337,0.00235276705991517,0.00155037810798671,0.000998150716543774,0.000633790239918424,0.0137158290713411,0.0118768788197682,0.00988043195912729,0.00788857946774219,0.00604354016572686,0.00444385306144356,0.00314011038817179,0.00213927576325887,0.00141320234712274,0.000912278683215771,0.00058103933427133,0.0102972582641297,0.0085849719406773,0.00687435402243758,0.00528435049370885,0.00389954114213305,0.00276552988440701,0.00189102182834435,0.00125392058374642,0.000812682824239268,0.000519908942525675,0.00718190828704588,0.00577599539228801,0.00446183807377212,0.00330940564567127,0.002359140625286,0.0016215433570055,0.00108095213355435,0.000704496800888809,0.000453484331166582,0.00467079472894838,0.00363031228390255,0.0027101790147672,0.00194492748031221,0.00134604238856156,0.000903697199201134,0.000593399497164948,0.000385142441698473,0.00284153970551996,0.00213767179570926,0.0015466995768424,0.00107977281058121,0.000731606895897536,0.000485115049465725,0.000318281718252792,0.00162226107499467,0.00118525426179372,0.000836302725932047,0.000573183351066408,0.000384794927979252,0.000255981975602575,0.000875771469591245,0.00062581142985978,0.000434923171982727,0.000296444813708252,0.000200619246088505,0.000453756056772653,0.000320530504489372,0.000222472758797202,0.000153734987791326,0.000230680867818976,0.000163564680166253,0.000115935292234977,0.000118950252919169,8.69716690978624e-05,6.60932359529591e-05
00:01:55,50,33,33,1.52915466507389,17.8170797515585,1.35600676333172,0.0218345230440492,0.0213857669372454,0.0204646629354919,0.0190487384972329,0.0171575108192465,0.0148866332869536,0.0124063345168369,0.00991959729629937,0.00760855323817321,0.00560122836225081,0.00396363769786463,0.00270513859135508,0.00179050629067414,0.00115783627100059,0.000737956341883262,0.0209447356693626,0.0200397810287099,0.0186493285523306,0.0167933594765877,0.0145664321731724,0.0121361935020556,0.00970167916906893,0.0074407098129443,0.00547782843681285,0.00387685692244852,0.00264654546294857,0.00175229935053517,0.00113359870997785,0.000722864148284451,0.0191687442757053,0.017832167875942,0.0160507620936107,0.013916677912269,0.011591313506158,0.00926488855802136,0.00710631073816531,0.00523319631205431,0.0037055342773476,0.00253121864805329,0.00167726840186139,0.00108610325427213,0.000693448175804002,0.0165816006908618,0.0149194199229159,0.0129331876029712,0.0107730095727633,0.00861430904550509,0.00661205852335056,0.00487397142557408,0.00345522081295919,0.00236339442575142,0.00156840501143243,0.00101733107506029,0.000650871873878715,0.0134224848462358,0.0116398184191455,0.00970470981863103,0.00777135084840891,0.00597601603882086,0.0044143214476613,0.00313636651125902,0.00215034719448577,0.00143056542500652,0.000930418121017308,0.000597110845112629,0.0101061093796969,0.00844370127182929,0.00678070035837654,0.005231357662137,0.00387780235274966,0.00276505965531763,0.00190267310370782,0.00127054035283561,0.000829619610422819,0.000534787028116483,0.00707796669615226,0.00570788470758606,0.0044246043982545,0.003296138294673,0.00236221997935854,0.00163382601075498,0.00109675738939404,0.000720113557079884,0.000467041516845889,0.00462738933259781,0.00360846368426326,0.00270520967285077,0.00195146363676657,0.00135887157594491,0.000918598215331369,0.000607617619144231,0.000397302430006072,0.00283324158346122,0.00214002105438816,0.00155620316060031,0.00109291258454515,0.000745498082742788,0.00049787106530104,0.000329013398388747,0.00163028848492916,0.00119687019567557,0.000849366396962879,0.000585916695724621,0.000396059464131066,0.000265281055845854,0.000888399190683633,0.000638299253930424,0.000446334335184155,0.00030621337339289,0.000208558067665932,0.000465162842537564,0.000330471545662935,0.000230767439510441,0.000160406727159126,0.000239078854686897,0.000170449987210011,0.000121434692203553,0.000124544242611407,9.14337381025463e-05,6.96649477402121e-05
00:02:27,50,33.5,33.5,1.51235811148934,17.6692747023094,1.36492226084747,0.0213356978942563,0.0208954992099487,0.019994420272891,0.0186143638758227,0.0167771940412495,0.0145758116122722,0.0121725424300803,0.0097603516933299,0.00751346638982865,0.00555578986852526,0.00395239802363285,0.002714074328517,0.00180869002796632,0.00117808718799878,0.000756467176433015,0.0204629424131448,0.0195778921604206,0.0182229510044312,0.016420387114457,0.0142620286507623,0.0119075666164465,0.00954625323475246,0.00734813421575982,0.00543380328195489,0.00386621502407301,0.00265556139372211,0.001770290422796,0.0011535694632985,0.000741145026125665,0.0187263208703449,0.0174243030090993,0.0156946134394505,0.0136266648317002,0.0113741020074649,0.00911772434157877,0.00701909521677731,0.00519214789928548,0.0036961465161105,0.00254042725510875,0.00169490734052502,0.00110551566168767,0.000711143476642618,0.0162062487220411,0.0145924392254121,0.0126676379614982,0.0105747773401185,0.00848058767581885,0.0065333964405806,0.00483763370069485,0.00344784713876384,0.00237295852440648,0.0015855596568511,0.00103595799526745,0.000667733258902949,0.0131383023833057,0.011409662983872,0.00953342908052936,0.00765637539599375,0.00590911672577693,0.00438439711257224,0.00313176007305509,0.00216045971838079,0.00144715364512789,0.000948064051353448,0.000612942725490548,0.00992016242658777,0.00830573028718943,0.00668867978039846,0.00517874259630465,0.00385565496503401,0.00276379977366457,0.00191349890017604,0.0012864996123051,0.000846136493403011,0.000549437797937846,0.0069760732274223,0.00564071684184515,0.00438746452240995,0.00328242440345533,0.00236460566093623,0.001645410068637,0.00111201877531693,0.000735389414996973,0.000480408165035819,0.00458429733277457,0.00358643977755112,0.00269975988431287,0.00195739521205003,0.00137113411552614,0.000933077372027921,0.000621575051533199,0.000409326340150652,0.00282456756920365,0.00214188252600276,0.00156518894563673,0.00110561067689879,0.000759077782881983,0.000510457629250819,0.000339671343091793,0.00163783473860567,0.00120806471663821,0.000862098327614791,0.000598439253487035,0.000407234398897722,0.000274581456897534,0.000900697163249827,0.000650562038485785,0.000457622266852119,0.000315952005580238,0.000216540897238512,0.00047643986543075,0.000340364324783671,0.000239080441820422,0.000167149002089819,0.000247487069834631,0.000177387649930379,0.000127021243937472,0.000130210082717448,9.59794176764785e-05,7.33261714690183e-05
00:02:12,50,34,34,1.49601150873521,17.5256214716843,1.37369658179454,0.0208510782993325,0.0204194257618809,0.0195381849211445,0.0181931622300563,0.0164082411108104,0.0142737681271177,0.0119445105577931,0.00960412255399776,0.00741931440528527,0.00550994919698379,0.00394008306054171,0.00272180212210687,0.00182586025212542,0.00119762515016948,0.000774467842344501,0.0199953854988863,0.019130003878935,0.0178097116389708,0.0160587564045824,0.0139663311496283,0.0116846884161606,0.00939381645421247,0.00725650130930516,0.00538938223821568,0.00385452324875942,0.00266339039586809,0.00178729500546608,0.00117283551068124,0.00075881497131683,0.0182976284849053,0.0170292713022407,0.015349516791956,0.0133451119157118,0.0111624290360887,0.00897344426609461,0.00693278996152085,0.00515073930422128,0.00368576674021136,0.00254851584179682,0.00171160861521039,0.00112427022098036,0.000728313466591494,0.0158428775503213,0.0142757100027199,0.0124099090732505,0.0103816446739576,0.00834950693234967,0.00645556081571284,0.00480094249222947,0.00343955916459404,0.00238149526957207,0.00160186013526066,0.00105398420925503,0.000684186383221888,0.0128629343526352,0.0111861585362212,0.00936644869133819,0.00754362014762413,0.00584285843027009,0.00435412870927365,0.00312631070222493,0.00216965270386695,0.00146298310244546,0.000965191334621443,0.000628476226790437,0.00973919815284383,0.00817096244876451,0.00659824686172818,0.00512651726917705,0.00383311928970645,0.00276178565205791,0.00192351608347519,0.00130180394839061,0.000862225772144287,0.000563885901294783,0.00687619111374117,0.00557446808512636,0.00435043701657127,0.00326828054105371,0.00236631640756739,0.00165631286590432,0.00112674193109532,0.000750329021786721,0.000493643958947683,0.00454152388896081,0.0035642671705265,0.00269384908669723,0.00196273731870007,0.00138283608654341,0.000947133880477912,0.000635283849129615,0.000421271249098203,0.0028155336301077,0.00214325977107096,0.00157366825393112,0.0011178658276421,0.000772340165897544,0.000522871158770398,0.000350272556090267,0.00164491071839128,0.00121883339706777,0.000874499094022,0.000610745811190065,0.000418310488848914,0.000283899066683757,0.000912664024671317,0.00066259417059758,0.000468781308543119,0.000325651750824705,0.000224568169908497,0.000487580084970656,0.000350202234721768,0.000247396133969714,0.000173921167582273,0.000255896622006343,0.000184363480703421,0.000132647726182259,0.000135939149000433,0.000100594228679746,7.7057845422269e-05
00:01:54,50,34.5,34.5,1.48009745435402,17.3859454269508,1.38233235215997,0.0203801487894074,0.0199570479888804,0.0190954098375123,0.0177845755838067,0.0160502288839643,0.0139801415810268,0.01172205922895,0.00945085310693755,0.0073261155277015,0.0054637423098093,0.00392674921539602,0.00272835460808767,0.00184203336717394,0.00121648541998906,0.000792142758362782,0.0195414786255503,0.018695536364708,0.0174090677754063,0.0157079957226946,0.0136790057103922,0.0114673243482199,0.00924432040951861,0.00716582358720094,0.00534463880012725,0.00384184250986041,0.00267009060210912,0.00180333444061029,0.00119145001105189,0.00077623159038189,0.0178820813617041,0.0166465449277194,0.0150150080986421,0.0130716597442759,0.0109561183503464,0.00883200822565876,0.00684740102744085,0.00510900980557445,0.00367446088704587,0.00255552466261667,0.00172739627864217,0.00114240969574873,0.00074522772450051,0.0154909616211792,0.0139688155181304,0.0121596830029618,0.0101934106708703,0.00822102811259225,0.00637853412780952,0.00476395340018576,0.00343039784944203,0.00238903495037855,0.0016173191138054,0.00107144830392043,0.000700373007230705,0.0125959229386421,0.010968999414915,0.00920361588180503,0.00743300246189761,0.00577724108322668,0.00432353950069456,0.00312006396215677,0.00217795308425832,0.00147806051641373,0.000981819372429787,0.000643748914321414,0.00956302604272216,0.0080392741009903,0.00650938308714941,0.00507467734862614,0.0038102296384064,0.00275904858936043,0.00193274885314236,0.00131646428257609,0.000877886548474871,0.00057810651771247,0.00677824428402882,0.00550913492218785,0.00431352147771054,0.00325373472297623,0.00236738321239163,0.0016665469739278,0.00114093143592233,0.000764923922448761,0.000506709625590145,0.00449908110691238,0.00354194858601363,0.00268749505492532,0.00196750697886726,0.00139399027114179,0.000960765829149127,0.000648734485344773,0.000433112035371557,0.00280615233103478,0.00214416686181606,0.0015816487524809,0.00112968134602331,0.000785285618432255,0.000535109724852437,0.000360863113742423,0.00165151725005949,0.00122918049844996,0.000886566336623972,0.000622831837577844,0.000429269043514247,0.000293168049009013,0.000924299575827781,0.000674392168412875,0.000479804330115251,0.000335295521482938,0.000232574710332947,0.000498576509136409,0.000359975416013417,0.000255710233974505,0.000180732511319119,0.000264299605818294,0.000191374811722837,0.000138343243937101,0.000141725727869867,0.000105278412156244,8.08497710951427e-05
00:02:00,50,35,35,1.46459924398107,17.2500788122862,1.39083223499657,0.0199224319660335,0.0195078497848765,0.018665619551797,0.0173881283579112,0.0157026984859132,0.0136946371604541,0.0115050205937214,0.00930049317054584,0.00723389529792783,0.00541724045738062,0.003912456693398,0.00273378944789979,0.00185723130082247,0.00123467464424085,0.000809505992094176,0.0191007659938192,0.0182739579620969,0.0170204596270337,0.0153676421111539,0.0133996929071584,0.0112553162700509,0.00909768648474295,0.00707610340716239,0.00529958901244566,0.00382822407431163,0.00267569016498524,0.00181842222340429,0.00120941037112685,0.000793380503620113,0.0174791783859861,0.0162755805037869,0.0146906042428197,0.012806015885995,0.0107549494147352,0.00869333487312216,0.00676294068318228,0.00506700794625703,0.00366226150552655,0.00256149746654049,0.00174228326329872,0.00115992638028751,0.000761856981751882,0.0151500112344706,0.0136712934707828,0.011916630590813,0.0100099401729705,0.00809505708849305,0.00630236025260877,0.00472670231539676,0.00342040879424208,0.0023956190325551,0.00163195014745274,0.00108834681371055,0.000716273371302253,0.0123369021332228,0.0107579666960392,0.00904478844154953,0.00732448518297341,0.00571229756120463,0.00429266374024657,0.0031130559810756,0.00218538279384811,0.0014924034179055,0.00099794448066574,0.0006587634684605,0.00939147884215965,0.00791059041210749,0.00642204006356195,0.00502326218983927,0.00378701606676807,0.0027556176591994,0.00194122038692586,0.00133048876387865,0.000893117028924465,0.000592096096302625,0.00668219761718791,0.00544470117894732,0.00427673938173342,0.00323881370174594,0.00236781364795127,0.00167613238463903,0.00115458852495038,0.000779168355995253,0.000519571327911195,0.00445694743658693,0.00351950373637301,0.00268071474922461,0.00197171435531795,0.00140459965444122,0.000973974573218973,0.000661909316657991,0.000444785231988398,0.002796441763223,0.00214461602086872,0.00158913710092349,0.00114106212394057,0.00079791234063636,0.000547147186276982,0.00037131656678231,0.0016576725848382,0.0012391129696227,0.000898299586748594,0.00063469007278488,0.000440108998896265,0.000302396394089658,0.000935600250732016,0.000685949189686686,0.000490683550276801,0.000344882234989304,0.000240593017046454,0.000509421723025775,0.000369676297652335,0.000264016311390223,0.000187583497951253,0.000272687854268855,0.00019841440244026,0.000144095585293199,0.000147565448946243,0.000110031580555594,8.47265803836168e-05
00:02:31,50,35.5,35.5,1.44950106391815,17.1178729948652,1.39919877861513,0.01947744774589,0.0190713520502252,0.0182482260687216,0.0170033198552459,0.0153652479973485,0.0134169198726975,0.0112931915083344,0.0091529759652099,0.00714264408371424,0.00537047840514708,0.00389724383215501,0.00273813241308561,0.00187147626607051,0.00125214451418793,0.000826281157466947,0.0186727023265384,0.0178647830656149,0.0166434633705645,0.0150373159386632,0.0131281524465035,0.0110484701846446,0.00895389170838524,0.00698735764525362,0.00525430798318182,0.00381372483126398,0.00268023342731789,0.00183258317464788,0.00122667429067454,0.000809877597224794,0.0170883290629952,0.0159158932821443,0.0143759526982146,0.0125478390238618,0.0105588017725523,0.00855736046040101,0.0066794127118506,0.00502477838456153,0.00364922217673349,0.00256645888311114,0.00175629414340003,0.00117680286961909,0.000777972215492684,0.0148195176337987,0.0133827297751908,0.0116804715306633,0.00983101756922573,0.00797155037171928,0.00622701673233799,0.00468921244178376,0.00340963686286478,0.00240126820583563,0.00164577102898237,0.00110466107500225,0.000731802943070912,0.0120855834442925,0.0105527639366857,0.00888979830282031,0.00721803940026387,0.00564798921406087,0.00426154277169466,0.00310532207932611,0.00219197892017494,0.00150601993746965,0.00101355631729903,0.000673475196768321,0.00922437699961389,0.00778479473595055,0.00633619751327498,0.00497224740212637,0.00376350004904949,0.00275152069023287,0.00194895060380785,0.00134388429036527,0.000907914926129802,0.000605845816728882,0.00658800961198463,0.00538115773568111,0.00424009557272921,0.00322353214528026,0.002367644889735,0.00168508118785306,0.00116772280164704,0.00079306086973755,0.00053226584554064,0.0044151535301236,0.00349692909867018,0.00267352350634781,0.00197537723978457,0.0014146808348765,0.000986762225017229,0.000674816898506984,0.000456354246174305,0.00278641041063335,0.00214462277404604,0.00159614515046376,0.00115201308445699,0.000810214943644603,0.000558995271883392,0.000381718214484249,0.00166337304502749,0.00124863024396225,0.000909698537702336,0.000646317276652552,0.000450826051709556,0.000311611984446766,0.000946566209436982,0.000697265313556005,0.000501413168733206,0.00035440528632309,0.000248625896333194,0.000520111887803528,0.000379297838706708,0.000272306016138671,0.000194466799179144,0.000281054083325565,0.000205474796426433,0.00014989452113902,0.000153453513419588,0.00011483992966809,8.8654751185352e-05
00:02:27,50,36,36,1.43478806297906,16.9891770435099,1.40743451196363,0.0190447704969635,0.0186471632506348,0.017842843646477,0.0166297007681999,0.0150374856465265,0.0131467141958933,0.0110864469656894,0.00900824793064615,0.0070523904939359,0.00532350227685044,0.00388117745730739,0.00274143365469957,0.00188479080674479,0.00126895091005856,0.000842723813193426,0.0182568423271577,0.0174675237453893,0.0162775560584855,0.0147165656676838,0.0128640298586056,0.0108466322350884,0.00881283071973126,0.0068995919888448,0.00520880962051366,0.00379838612156477,0.00268375717513566,0.00184583657980111,0.00124329506100928,0.000826155918080026,0.0167091433496355,0.0155670026877149,0.014070586089261,0.0122968673042114,0.0103674437218142,0.00842404931530292,0.00659683218009578,0.00498235904293113,0.00363538571822598,0.00257046293582399,0.00176944275474695,0.00119307025013235,0.000793856040407991,0.0144990431711009,0.0131028044470489,0.0114509276417707,0.00965653155519658,0.0078504575104179,0.00615251149283455,0.00465153242168099,0.00339812299765541,0.00240602572609038,0.00165880132970746,0.00112039705225372,0.000746965329152472,0.0118415823162083,0.0103531844112977,0.0087385382045384,0.00711356950184801,0.00558436787861296,0.00423018786834837,0.00309689879986442,0.00219775874912106,0.00151892936535505,0.00102865029199418,0.000687852262940099,0.00906153427561416,0.00766180706273677,0.00625181883402748,0.00492165145341973,0.00373970734749346,0.00274678701224452,0.00195596393794479,0.00135666224559292,0.000922275065347373,0.000619330593934172,0.00649561836791036,0.00531848989799807,0.00420359610217605,0.00320791014975253,0.00236689345451362,0.00169340638605833,0.00118033751227725,0.000806594090312916,0.00054475601655262,0.00437367762203295,0.00347426320520576,0.00266593321353711,0.00197850654493938,0.00142423564506694,0.000999131036530108,0.000687444852397873,0.000467773426341689,0.00277607174578853,0.00214419149736831,0.00160268166312256,0.00116253571230545,0.000822193984839401,0.000570640319928985,0.000392016025761818,0.00166863258861009,0.00125773907279996,0.000920762268803843,0.000657708131859345,0.000461407367870775,0.000320766261040755,0.000957201678036277,0.000708331988111236,0.00051198631922245,0.000363854061529639,0.000256641713233099,0.000530638427480632,0.000388832129024629,0.000280575036374848,0.000201381551766976,0.000289391053756295,0.000212550974094249,0.000155752132924,0.000159376413454456,0.000119709133441707,9.26522882558479e-05
